"BehaviorSpace results (NetLogo 6.2.2)"
"JAN22_SEN1211_recyclingplastic_group5.tmp.nlogo"
"50% compaign"
"01/22/2022 17:06:08:429 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","initial-perc-singles","initial-num-collection-points","show-bottles?","fraction-of-collection","model-version","population","initial-perc-families","fraction-of-technology","total-budget","fraction-of-campaign","recycling-changing-ratio","initial-perc-couples","max-bottles","initial-num-recycling-companies","C-capacity","collection-changing-ratio","R-capacity","[step]","count turtles"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","26","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","21","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","31","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","32","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","31","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","24","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","27","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","21","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","22","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","32","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","32","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","28","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","25","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","33","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","22","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","23","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","33","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","29","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","26","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","33","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","34","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","23","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","34","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","24","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","30","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","34","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","27","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","24","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","25","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","35","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","35","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","26","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","31","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","35","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","28","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","25","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","36","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","32","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","36","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","29","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","26","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","27","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","36","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","37","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","33","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","37","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","30","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","37","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","27","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","34","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","38","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","31","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","38","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","38","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","28","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","28","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","35","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","39","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","39","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","39","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","29","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","40","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","32","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","36","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","29","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","40","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","40","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","41","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","27","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","37","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","33","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","41","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","30","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","41","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","42","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","30","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","28","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","34","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","42","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","29","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","42","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","31","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","43","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","43","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","38","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","30","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","43","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","35","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","31","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","44","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","44","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","39","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","31","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","44","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","36","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","32","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","32","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","45","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","45","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","45","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","33","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","32","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","37","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","40","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","46","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","46","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","46","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","33","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","38","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","47","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","47","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","41","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","34","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","34","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","47","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","48","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","42","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","35","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","33","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","48","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","49","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","48","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","39","107"
"6","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","34","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","35","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","49","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","50","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","43","107"
"4","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","49","107"
"1","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","36","107"
"8","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","40","107"
"7","0.4","5","true","0.5","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","36","107"
"5","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","51","107"
"2","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","50","107"
"3","0.4","5","true","0.25","yes-policy","100","0.3","0.25","1000","0.5","1","0.3","10000000","2","10000","2","10000","44","107"
